Sound ID,Sound Rank,Loudness,Sharpness,Roughness,Prominence Ratio,Loudness [sones],Sharpness [acum],Roughness [asper],Prominence Ratio [PR],Q1,Q2,Q3,Q4,Loudness Norm,Sharpness Norm,Roughness Norm,Prom Ratio Norm,Q1 Norm,Q2 Norm,Q3 Norm,Q4 Norm
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.5,,5,71,0.765271027,0.553768046,1.336027783,-0.852714902,1.066219386,-2.114267939,0.338673933,1.122276054
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.4,4.7,4.6,17,0.765271027,0.553768046,1.336027783,-0.852714902,0.448889642,0.419495773,0.098081037,-0.811167395
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.3,6.9,5,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.413439678,1.481490185,-1.240821494
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.4,2.2,5.8,17,0.765271027,0.553768046,1.336027783,-0.852714902,0.448889642,-0.928250882,0.819859723,-0.811167395
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.3,7,11,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.413439678,1.541638409,-1.025994445
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.3,2.9,4,37,0.765271027,0.553768046,1.336027783,-0.852714902,0.953977614,-0.550881819,-0.262808306,-0.095077229
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,3.3,3.7,4.6,44,0.765271027,0.553768046,1.336027783,-0.852714902,-0.729648959,-0.119602889,0.098081037,0.155554329
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,1.7,5.6,12,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-1.197800213,0.699563276,-0.990189936
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,3,5.4,2.5,63,0.765271027,0.553768046,1.336027783,-0.852714902,-0.898011616,0.796864837,-1.165031663,0.835839987
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.1,6.2,1,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.52125941,1.060452619,-1.384039528
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,2.3,5.2,24,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-0.874341016,0.45897038,-0.560535837
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,2,5,20,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.036070614,0.338673933,-0.70375387
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,,,,,0.765271027,0.553768046,1.336027783,-0.852714902,-2.581638189,-2.114267939,-2.668737259,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.8,2.4,6.4,23,0.765271027,0.553768046,1.336027783,-0.852714902,0.112164328,-0.82043115,1.180749066,-0.596340345
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.3,6.8,9,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.413439678,1.421341961,-1.097603461
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.4,5,5.5,76,0.765271027,0.553768046,1.336027783,-0.852714902,-0.112319215,0.581225372,0.639415052,1.301298595
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,2,6,0,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.036070614,0.940156171,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,2.2,5.2,32,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-0.928250882,0.45897038,-0.27409977
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,4,,5,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,0.04212671,-2.668737259,-1.240821494
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.1,7,2,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.52125941,1.541638409,-1.348235019
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.5,2.5,6.5,10,0.765271027,0.553768046,1.336027783,-0.852714902,1.066219386,-0.766521283,1.24089729,-1.061798953
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,,,,,0.765271027,0.553768046,1.336027783,-0.852714902,-2.581638189,-2.114267939,-2.668737259,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,1.9,6,12,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-1.089980481,0.940156171,-0.990189936
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.6,1.3,6.3,3,0.765271027,0.553768046,1.336027783,-0.852714902,1.122340272,-1.413439678,1.120600842,-1.312430511
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,3,5,9,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-0.496971952,0.338673933,-1.097603461
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.1,3.1,4.6,28,0.765271027,0.553768046,1.336027783,-0.852714902,0.280526985,-0.443062086,0.098081037,-0.417317803
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.9,1.1,7,1,0.765271027,0.553768046,1.336027783,-0.852714902,1.290702929,-1.52125941,1.541638409,-1.384039528
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.52125941,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,8,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-1.133407969
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,2.5,5.3,13,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-0.766521283,0.519118604,-0.954385428
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.2,1.9,5.7,30,0.765271027,0.553768046,1.336027783,-0.852714902,0.336647871,-1.089980481,0.759711499,-0.345708787
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.7,1.7,6.1,5,0.765271027,0.553768046,1.336027783,-0.852714902,1.178461158,-1.197800213,1.000304395,-1.240821494
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.7,4.3,4,55,0.765271027,0.553768046,1.336027783,-0.852714902,0.056043442,0.203856308,-0.262808306,0.549403921
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.2,2.3,6.2,21,0.765271027,0.553768046,1.336027783,-0.852714902,0.336647871,-0.874341016,1.060452619,-0.667949362
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,3.4,5.3,8,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-0.281332488,0.519118604,-1.133407969
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,1.9,,,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.089980481,-2.668737259,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.5,5.9,3,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.305619946,0.880007947,-1.312430511
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,1.4,6,0,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.359529812,0.940156171,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,,,,,0.765271027,0.553768046,1.336027783,-0.852714902,-2.581638189,-2.114267939,-2.668737259,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.6,4.5,6,94,0.765271027,0.553768046,1.336027783,-0.852714902,-7.74437E-05,0.311676041,0.940156171,1.945779745
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,2.5,5,29,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-0.766521283,0.338673933,-0.381513295
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.1,7,1,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.52125941,1.541638409,-1.384039528
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.9,1.4,6.1,16,0.765271027,0.553768046,1.336027783,-0.852714902,1.290702929,-1.359529812,1.000304395,-0.846971903
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,3,3.2,2.4,22,0.765271027,0.553768046,1.336027783,-0.852714902,-0.898011616,-0.38915222,-1.225179887,-0.632144853
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.9,4.5,4.2,48,0.765271027,0.553768046,1.336027783,-0.852714902,0.168285214,0.311676041,-0.142511858,0.298772363
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,1,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,-2.067255021,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,1.9,4.3,41,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.089980481,-0.082363634,0.048140805
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.3,3.8,4.4,53,0.765271027,0.553768046,1.336027783,-0.852714902,-0.168440101,-0.065693023,-0.02221541,0.477794904
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.4,1.9,5.8,30,0.765271027,0.553768046,1.336027783,-0.852714902,1.0100985,-1.089980481,0.819859723,-0.345708787
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.1,2.8,5.1,,0.765271027,0.553768046,1.336027783,-0.852714902,0.841735843,-0.604791685,0.398822156,-1.419844036
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,20,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-0.70375387
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,2,5.5,25,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.036070614,0.639415052,-0.524731328
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,4.6,4.5,4.4,50,0.93489203,-1.091714149,0.80161667,0.438592875,-7.74437E-05,0.311676041,-0.02221541,0.370381379
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,5.5,3.9,39,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,0.850774703,-0.32295653,-0.023468212
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.9,4,5,9,0.93489203,-1.091714149,0.80161667,0.438592875,1.290702929,0.04212671,0.338673933,-1.097603461
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,4,4.1,15,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,0.04212671,-0.202660082,-0.882776411
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,1.5,6,30,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.305619946,0.940156171,-0.345708787
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,2.6,5.8,16,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,-0.712611417,0.819859723,-0.846971903
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,1.9,5.9,18,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.089980481,0.880007947,-0.775362886
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,,,,,0.93489203,-1.091714149,0.80161667,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,1.4,6.1,7,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.359529812,1.000304395,-1.169212478
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,,4.4,19,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,-2.114267939,-0.02221541,-0.739558378
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,7,,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,4,5.1,41,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,0.04212671,0.398822156,0.048140805
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,4.2,3.1,5,48,0.93489203,-1.091714149,0.80161667,0.438592875,-0.224560987,-0.443062086,0.338673933,0.298772363
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,7,,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.7,,5.2,26,0.93489203,-1.091714149,0.80161667,0.438592875,1.178461158,-2.114267939,0.45897038,-0.48892682
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.5,2.5,5.3,39,0.93489203,-1.091714149,0.80161667,0.438592875,0.505010528,-0.766521283,0.519118604,-0.023468212
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.9,1.8,6.1,23,0.93489203,-1.091714149,0.80161667,0.438592875,0.729494071,-1.143890347,1.000304395,-0.596340345
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,1.4,7,1.9,81,0.93489203,-1.091714149,0.80161667,0.438592875,-1.795945788,1.659422696,-1.525921006,1.480321137
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,6.8,11,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.421341961,-1.025994445
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.9,1.9,4.2,49,0.93489203,-1.091714149,0.80161667,0.438592875,0.729494071,-1.089980481,-0.142511858,0.334576871
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,1.5,2,2,20,0.93489203,-1.091714149,0.80161667,0.438592875,-1.739824903,-1.036070614,-1.465772782,-0.70375387
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.8,3,5.8,75,0.93489203,-1.091714149,0.80161667,0.438592875,0.673373186,-0.496971952,0.819859723,1.265494087
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.3,2.9,6.2,18,0.93489203,-1.091714149,0.80161667,0.438592875,0.953977614,-0.550881819,1.060452619,-0.775362886
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,6.4,4.7,51,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,1.335963499,0.158229261,0.406185888
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.3,1.5,6.1,50,0.93489203,-1.091714149,0.80161667,0.438592875,0.953977614,-1.305619946,1.000304395,0.370381379
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,1,6,10,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.575169277,0.940156171,-1.061798953
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,2.1,5.8,21,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,-0.982160748,0.819859723,-0.667949362
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.8,1.3,6.1,36,0.93489203,-1.091714149,0.80161667,0.438592875,1.234582043,-1.413439678,1.000304395,-0.130881737
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.3,1.9,6.5,9,0.93489203,-1.091714149,0.80161667,0.438592875,0.953977614,-1.089980481,1.24089729,-1.097603461
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.8,6.3,6.5,3,0.93489203,-1.091714149,0.80161667,0.438592875,1.234582043,1.282053633,1.24089729,-1.312430511
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,7,15,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.541638409,-0.882776411
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.8,2.1,5.8,16,0.93489203,-1.091714149,0.80161667,0.438592875,0.673373186,-0.982160748,0.819859723,-0.846971903
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,1.8,4,2.9,17,0.93489203,-1.091714149,0.80161667,0.438592875,-1.571462245,0.04212671,-0.924438768,-0.811167395
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,2.7,6,11,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-0.658701551,0.940156171,-1.025994445
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.6,,6.5,,0.93489203,-1.091714149,0.80161667,0.438592875,1.122340272,-2.114267939,1.24089729,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,1.3,7,0,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.413439678,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,2.1,5.7,23,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,-0.982160748,0.759711499,-0.596340345
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.2,3.3,5,35,0.93489203,-1.091714149,0.80161667,0.438592875,0.336647871,-0.335242354,0.338673933,-0.166686245
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,3.3,2.5,4.7,39,0.93489203,-1.091714149,0.80161667,0.438592875,-0.729648959,-0.766521283,0.158229261,-0.023468212
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,6.3,4.5,31,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,1.282053633,0.037932813,-0.309904278
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.6,1.2,6.4,4,0.93489203,-1.091714149,0.80161667,0.438592875,1.122340272,-1.467349544,1.180749066,-1.276626003
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,5.5,5.4,74,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,0.850774703,0.579266828,1.229689579
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.1,3.9,5.9,12,0.93489203,-1.091714149,0.80161667,0.438592875,0.841735843,-0.011783156,0.880007947,-0.990189936
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.1,3,4.2,26,0.93489203,-1.091714149,0.80161667,0.438592875,0.841735843,-0.496971952,-0.142511858,-0.48892682
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.7,1.9,5.7,20,0.93489203,-1.091714149,0.80161667,0.438592875,0.6172523,-1.089980481,0.759711499,-0.70375387
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,,,,,0.93489203,-1.091714149,0.80161667,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,,,,,0.93489203,-1.091714149,0.80161667,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,,,,,0.93489203,-1.091714149,0.80161667,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.3,2.9,3.9,6,0.93489203,-1.091714149,0.80161667,0.438592875,0.953977614,-0.550881819,-0.32295653,-1.205016986
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.9,1.1,7,,0.93489203,-1.091714149,0.80161667,0.438592875,1.290702929,-1.52125941,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.4,1.5,6.6,1,0.93489203,-1.091714149,0.80161667,0.438592875,0.448889642,-1.305619946,1.301045514,-1.384039528
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,7,,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.7,1.9,6.6,1,0.93489203,-1.091714149,0.80161667,0.438592875,1.178461158,-1.089980481,1.301045514,-1.384039528
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.2,1,6.1,50,0.93489203,-1.091714149,0.80161667,0.438592875,0.897856729,-1.575169277,1.000304395,0.370381379
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,,,,,0.93489203,-1.091714149,0.80161667,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.8,2.1,5.4,12,0.93489203,-1.091714149,0.80161667,0.438592875,0.673373186,-0.982160748,0.579266828,-0.990189936
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,1,6,4,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.575169277,0.940156171,-1.276626003
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.4,2.3,5.3,,0.93489203,-1.091714149,0.80161667,0.438592875,1.0100985,-0.874341016,0.519118604,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,3,3,21,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-0.496971952,-0.864290544,-0.667949362
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.8,,7,8,0.93489203,-1.091714149,0.80161667,0.438592875,1.234582043,-2.114267939,1.541638409,-1.133407969
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,4.9,3.2,4.7,10,0.93489203,-1.091714149,0.80161667,0.438592875,0.168285214,-0.38915222,0.158229261,-1.061798953
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.9,4,5.9,23,0.93489203,-1.091714149,0.80161667,0.438592875,0.729494071,0.04212671,0.880007947,-0.596340345
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,1,7,1,100,0.93489203,-1.091714149,0.80161667,0.438592875,-2.020429332,1.659422696,-2.067255021,2.160606794
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.9,1.8,4.3,16,0.93489203,-1.091714149,0.80161667,0.438592875,0.729494071,-1.143890347,-0.082363634,-0.846971903
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,3,5.2,13,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,-0.496971952,0.45897038,-0.954385428
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,,7,,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,4,5.5,15,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,0.04212671,0.639415052,-0.882776411
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.2,1.6,6.4,7,0.93489203,-1.091714149,0.80161667,0.438592875,0.897856729,-1.251710079,1.180749066,-1.169212478
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.3,2.4,5.7,20,0.93489203,-1.091714149,0.80161667,0.438592875,0.392768757,-0.82043115,0.759711499,-0.70375387
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,4,3.3,5.3,30,0.93489203,-1.091714149,0.80161667,0.438592875,-0.336802758,-0.335242354,0.519118604,-0.345708787
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,1.9,6.1,3.1,51,0.93489203,-1.091714149,0.80161667,0.438592875,-1.51534136,1.1742339,-0.80414232,0.406185888
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,2,6,4,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.036070614,0.940156171,-1.276626003
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.6,1.6,2.1,19,0.93489203,-1.091714149,0.80161667,0.438592875,1.122340272,-1.251710079,-1.405624559,-0.739558378
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.1,1.9,5.2,21,0.93489203,-1.091714149,0.80161667,0.438592875,0.841735843,-1.089980481,0.45897038,-0.667949362
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.1,2,5.1,30,0.93489203,-1.091714149,0.80161667,0.438592875,0.280526985,-1.036070614,0.398822156,-0.345708787
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,3.1,6,1.5,81,0.93489203,-1.091714149,0.80161667,0.438592875,-0.84189073,1.120324034,-1.766513902,1.480321137
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.9,1.1,6.2,2,0.93489203,-1.091714149,0.80161667,0.438592875,1.290702929,-1.52125941,1.060452619,-1.348235019
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.5,2,6.2,1,0.93489203,-1.091714149,0.80161667,0.438592875,0.505010528,-1.036070614,1.060452619,-1.384039528
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,1.1,7,1,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.52125941,1.541638409,-1.384039528
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.5,5.2,2.2,15,0.93489203,-1.091714149,0.80161667,0.438592875,1.066219386,0.689045104,-1.345476335,-0.882776411
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,2.2,5.5,7,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-0.928250882,0.639415052,-1.169212478
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5,2.7,6.1,14,0.93489203,-1.091714149,0.80161667,0.438592875,0.224406099,-0.658701551,1.000304395,-0.91858092
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,7,1,7,0,0.93489203,-1.091714149,0.80161667,0.438592875,1.346823815,-1.575169277,1.541638409,-1.419844036
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,2,6.4,9,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.036070614,1.180749066,-1.097603461
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,5.5,2.5,5.5,25,0.93489203,-1.091714149,0.80161667,0.438592875,0.505010528,-0.766521283,0.639415052,-0.524731328
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6.2,6.3,6.4,94,0.93489203,-1.091714149,0.80161667,0.438592875,0.897856729,1.282053633,1.180749066,1.945779745
R,15.R,1,-1,1,1,30.58,1.21,0.2,6.4,6,2,6.3,4,0.93489203,-1.091714149,0.80161667,0.438592875,0.785614957,-1.036070614,1.120600842,-1.276626003
